@relation vectores
@attribute Feature0 numeric
@attribute Feature1 numeric
@attribute Feature2 numeric
@attribute Feature3 numeric
@attribute Feature4 numeric
@attribute Feature5 numeric
@attribute Feature6 numeric
@attribute Feature7 numeric
@attribute Feature8 numeric
@attribute Feature9 numeric
@attribute Feature10 numeric
@attribute Feature11 numeric
@attribute Feature12 numeric
@attribute Feature13 numeric
@attribute Feature14 numeric
@attribute Feature15 numeric
@attribute Feature16 numeric
@attribute Feature17 numeric
@attribute Feature18 numeric
@attribute Feature19 numeric
@attribute Feature20 numeric
@attribute Feature21 numeric
@attribute Feature22 numeric
@attribute Feature23 numeric
@attribute Feature24 numeric
@attribute Feature25 numeric
@attribute Feature26 numeric
@attribute Feature27 numeric
@attribute Feature28 numeric
@attribute Feature29 numeric
@attribute Feature30 numeric
@attribute Feature31 numeric
@attribute Feature32 numeric
@attribute Feature33 numeric
@attribute Feature34 numeric
@attribute Feature35 numeric
@attribute Feature36 numeric
@attribute Feature37 numeric
@attribute Feature38 numeric
@attribute Feature39 numeric
@attribute Feature40 numeric
@attribute Feature41 numeric
@attribute Feature42 numeric
@attribute Feature43 numeric
@attribute Feature44 numeric
@attribute Feature45 numeric
@attribute Feature46 numeric
@attribute Feature47 numeric
@attribute Feature48 numeric
@attribute Feature49 numeric
@attribute Feature50 numeric
@attribute Feature51 numeric
@attribute Feature52 numeric
@attribute Feature53 numeric
@attribute Feature54 numeric
@attribute Feature55 numeric
@attribute Feature56 numeric
@attribute Feature57 numeric
@attribute Feature58 numeric
@attribute Feature59 numeric
@attribute Feature60 numeric
@attribute Feature61 numeric
@attribute Feature62 numeric
@attribute Feature63 numeric
@attribute Feature64 numeric
@attribute Feature65 numeric
@attribute Feature66 numeric
@attribute Feature67 numeric
@attribute Feature68 numeric
@attribute Feature69 numeric
@attribute Feature70 numeric
@attribute Feature71 numeric
@attribute class {D1,D10,D100,D101,D102,D103,D104,D105,D106,D107,D108,D109,D11,D110,D111,D112,D12,D13,D15,D16,D17,D18,D19,D2,D20,D21,D22,D23,D24,D25,D26,D27,D28,D29,D3,D30,D31,D32,D33,D34,D35,D36,D37,D38,D39,D4,D40,D41,D42,D43,D44,D45,D46,D47,D48,D49,D5,D50,D51,D52,D53,D54,D55,D56,D57,D58,D59,D6,D60,D61,D62,D63,D64,D65,D66,D67,D68,D69,D7,D70,D71,D72,D73,D74,D75,D76,D77,D78,D79,D8,D80,D81,D82,D83,D84,D85,D86,D87,D88,D89,D9,D90,D91,D92,D93,D94,D95,D96,D97,D98,D99}
@data
0.0926686,0.0612358,0.0829531,0.0524842,0.0691383,0.0338332,0.0779155,0.0503063,0.0736014,0.0425693,0.0823107,0.0424193,0.142464,0.09281,0.110258,0.0799989,0.0462,0.0354895,0.0591819,0.0349547,0.0588355,0.0440919,0.12908,0.0668293,0.0539266,0.0307801,0.0359064,0.0237792,0.0207146,0.0124019,0.0217339,0.0131257,0.0262727,0.0187292,0.0511869,0.0413357,0.0146479,0.00889895,0.0126858,0.010279,0.0100722,0.00572464,0.0123561,0.00753441,0.0113394,0.00882157,0.0134285,0.00825494,0.00524875,0.00286301,0.00490309,0.0027761,0.0056758,0.00311592,0.00695257,0.00420805,0.0056974,0.00325637,0.00522302,0.00282117,0.00250562,0.00139107,0.00243699,0.00128454,0.00275442,0.00149399,0.00382051,0.00239673,0.00279059,0.00149007,0.00251893,0.001339,D71
0.233299,0.121705,0.290384,0.142226,0.198767,0.0946491,0.146927,0.092869,0.128398,0.055651,0.162575,0.0755157,0.0749322,0.0424615,0.114988,0.0616443,0.0822704,0.0448072,0.0567168,0.0478318,0.0810249,0.0640611,0.0783647,0.0422419,0.0220365,0.0161917,0.0283134,0.0225446,0.0266924,0.0144503,0.031977,0.0219703,0.0299381,0.0226998,0.0296368,0.0195082,0.00826667,0.0053322,0.00968081,0.00565524,0.010935,0.00641548,0.0150154,0.00788897,0.013059,0.00763608,0.00921378,0.0053081,0.00459278,0.00261764,0.00451941,0.00247402,0.00549793,0.00301289,0.0103835,0.00612046,0.00644132,0.0034652,0.00459824,0.00243054,0.00237267,0.00132767,0.00234515,0.00118599,0.00273035,0.00137066,0.00524674,0.00314234,0.0029924,0.00151363,0.0024128,0.00120849,D71
0.102997,0.0669897,0.115625,0.0449912,0.119112,0.0535335,0.112081,0.0606059,0.157542,0.0963123,0.145265,0.0514691,0.0922292,0.0658975,0.0746536,0.0361492,0.054369,0.0323674,0.117196,0.0665633,0.169431,0.0911157,0.122729,0.0768748,0.0279465,0.0188407,0.0225347,0.0116521,0.0261838,0.0143436,0.0513311,0.0480443,0.0553815,0.0344834,0.0367345,0.0229002,0.0102697,0.00717172,0.00979464,0.00515499,0.012566,0.00629638,0.019691,0.0129196,0.0184484,0.0110936,0.0139963,0.00926104,0.00502144,0.00281581,0.00483139,0.00252085,0.00580253,0.00308984,0.00968046,0.00533146,0.00731025,0.00404476,0.00546297,0.00288872,0.00257875,0.0014041,0.00259222,0.00130471,0.00283509,0.00145034,0.00447995,0.00260027,0.00301091,0.00156743,0.00262602,0.00134719,D71
0.0963687,0.0775438,0.0727293,0.0508465,0.0606206,0.0427847,0.0706926,0.0446347,0.0695401,0.0450567,0.0815424,0.0654365,0.0767666,0.0520799,0.0720775,0.0551224,0.0501497,0.0390439,0.048013,0.0236103,0.0384453,0.0263174,0.0869192,0.0512484,0.0496969,0.0387469,0.0319856,0.0224677,0.030748,0.034664,0.0233718,0.0144254,0.0293836,0.0188397,0.0527283,0.0322727,0.0156126,0.0113319,0.0128671,0.00773892,0.0132814,0.0100112,0.0128845,0.00800138,0.0130095,0.00880878,0.0183575,0.0110613,0.00553536,0.00312036,0.00517109,0.0028749,0.00662682,0.00393794,0.00792474,0.00502395,0.00633749,0.00386989,0.00560519,0.00311422,0.0025874,0.00138796,0.00259321,0.00132172,0.00311974,0.00160746,0.00449571,0.0030204,0.00311721,0.00167445,0.00259006,0.00130881,D71
0.0875267,0.0507839,0.075833,0.0368119,0.079252,0.0314852,0.0987063,0.0479397,0.0868308,0.0366125,0.0891001,0.0370229,0.0664074,0.0565022,0.0592767,0.0349594,0.0575427,0.0387822,0.0763857,0.0394216,0.176456,0.087462,0.102432,0.0667235,0.021083,0.0147619,0.020204,0.010164,0.024189,0.0127597,0.0330029,0.0204202,0.0499259,0.0317382,0.0401984,0.0279392,0.00969718,0.00616516,0.00928911,0.00455618,0.0115596,0.00616966,0.0155738,0.00865066,0.0213688,0.0118239,0.0164839,0.011155,0.00495608,0.00264971,0.00461645,0.00236821,0.0054069,0.00285394,0.00867557,0.00508119,0.00776984,0.0044581,0.00563653,0.00321299,0.00258408,0.00142021,0.00247311,0.00126373,0.00279558,0.00143124,0.00414632,0.00261581,0.00302123,0.00155287,0.00267591,0.00142644,D71
0.0596144,0.0383782,0.074617,0.0634271,0.175318,0.0856948,0.211293,0.0776543,0.115449,0.0574568,0.0572534,0.0437128,0.0316851,0.0218804,0.0421473,0.0255078,0.101517,0.0623849,0.305988,0.193756,0.0532369,0.0368513,0.0288365,0.0136843,0.0169525,0.01711,0.0163627,0.0112579,0.0542745,0.0321493,0.140798,0.0956074,0.0284075,0.0192423,0.014606,0.012458,0.00689039,0.00558423,0.00741964,0.00532863,0.0264486,0.0182367,0.0657573,0.045654,0.0139501,0.0120567,0.00722509,0.00641564,0.00270941,0.0020499,0.00324341,0.00253864,0.00989057,0.00747209,0.0233189,0.0169374,0.00533785,0.00450745,0.00310274,0.0028328,0.000897417,0.000610574,0.000983108,0.000670028,0.0025947,0.00225205,0.00545778,0.00531027,0.00170372,0.00133051,0.000980881,0.000734121,D72
0.0968311,0.072913,0.110391,0.085553,0.164494,0.0914613,0.231204,0.12644,0.164173,0.0860478,0.101334,0.0656786,0.0751838,0.0619989,0.0585702,0.0318011,0.06451,0.0314408,0.334345,0.098252,0.138791,0.0949076,0.0742167,0.0529493,0.0254377,0.0238773,0.0214289,0.0164819,0.0390728,0.0259664,0.153541,0.0873062,0.0723772,0.0413988,0.026207,0.0190569,0.0106528,0.00754383,0.010303,0.00917343,0.0170537,0.0126621,0.0624773,0.0406709,0.0278876,0.0190099,0.012309,0.00884906,0.00471894,0.00377871,0.00462794,0.00363762,0.00695705,0.00523218,0.0247427,0.0210677,0.0115429,0.00804242,0.00563204,0.00513998,0.00148518,0.00115701,0.00144282,0.00108335,0.00221065,0.00169811,0.00614125,0.00590248,0.00324428,0.00256379,0.00176002,0.0015533,D72
0.0442875,0.0302068,0.0691064,0.0389604,0.116501,0.0651425,0.195786,0.0620783,0.0987056,0.0502497,0.0480064,0.0299046,0.026044,0.0171171,0.030498,0.0252714,0.057605,0.0279172,0.51699,0.220981,0.107848,0.0419547,0.0277951,0.0191348,0.0134486,0.00803269,0.0135866,0.0081878,0.0395513,0.0217199,0.181709,0.104914,0.0540535,0.02586,0.0128438,0.00920374,0.00604946,0.00423381,0.00664008,0.00457626,0.0148687,0.010408,0.0627334,0.0353861,0.0196987,0.0125138,0.00848654,0.00738249,0.00281942,0.00188785,0.00295262,0.00211937,0.0057944,0.00472788,0.0210931,0.0154994,0.00755288,0.00546504,0.00342225,0.00268807,0.000941366,0.000548531,0.000970119,0.000613674,0.00167795,0.00123181,0.0052966,0.00471646,0.00213156,0.00156759,0.00104269,0.000684833,D72
0.0671879,0.0440374,0.0954519,0.0412214,0.216995,0.115235,0.388868,0.201895,0.217678,0.116307,0.0975156,0.0558392,0.0368701,0.0284918,0.0354035,0.0214301,0.154859,0.0706681,0.36863,0.160076,0.085474,0.0344945,0.0355837,0.0232898,0.0126305,0.00899223,0.018153,0.0146377,0.0499298,0.0261351,0.187535,0.10408,0.0365375,0.0259642,0.0154094,0.012206,0.00679031,0.00445114,0.0087431,0.00710579,0.0230526,0.013685,0.0692365,0.0417892,0.0159147,0.0120976,0.00798234,0.00675729,0.00304457,0.00203757,0.00347536,0.00223754,0.00767294,0.00546521,0.0198098,0.0149019,0.00575696,0.00444763,0.00357691,0.00272607,0.00114515,0.000647356,0.00121401,0.000666882,0.00221763,0.00149653,0.0050361,0.00426596,0.00175493,0.00121082,0.00116948,0.000729647,D72
0.114341,0.071669,0.147096,0.0706899,0.203403,0.0862888,0.349665,0.158525,0.301505,0.147911,0.128899,0.0765679,0.0489718,0.0373041,0.0513609,0.0378927,0.118768,0.0873848,0.232317,0.14386,0.157178,0.096486,0.081134,0.0654678,0.0197324,0.0150251,0.0220469,0.0144425,0.0503583,0.0433131,0.11391,0.0820628,0.049229,0.0347165,0.0285035,0.024524,0.00899912,0.00642607,0.00997343,0.0068505,0.0204748,0.017593,0.0449817,0.0442482,0.0203227,0.0138225,0.0111572,0.00854574,0.00383824,0.00285361,0.00383699,0.00274547,0.00753272,0.00671807,0.014769,0.0130801,0.00830553,0.00700808,0.00472365,0.00409819,0.00120119,0.000764034,0.00122856,0.000793744,0.00206522,0.00169815,0.00383631,0.00373522,0.00238743,0.00195551,0.00145791,0.00120261,D72
0.156625,0.0631819,0.154627,0.0788854,0.204654,0.0878128,0.283888,0.16554,0.204208,0.0967535,0.132016,0.0735841,0.0843626,0.0493019,0.0685391,0.0446723,0.081131,0.0542005,0.177336,0.102936,0.128533,0.0575778,0.0895174,0.0454745,0.0313696,0.019122,0.0364083,0.0234355,0.0517897,0.0407151,0.0697131,0.0530871,0.0639487,0.0391056,0.041826,0.0260112,0.0149669,0.0114362,0.0168688,0.0131626,0.0231656,0.0224244,0.0303845,0.0245156,0.0257918,0.0210413,0.0195936,0.0161203,0.0066188,0.00519453,0.00711337,0.00571677,0.00964404,0.00878892,0.0115559,0.00902786,0.0103623,0.00900702,0.00760279,0.00600906,0.00204462,0.00153662,0.00205823,0.00148275,0.00267662,0.00214913,0.00334721,0.0028853,0.00301582,0.00253857,0.00238357,0.00191763,D72
0.106364,0.0981888,0.11129,0.0911257,0.16831,0.0994908,0.220448,0.143207,0.147507,0.0828431,0.113195,0.0791124,0.0373479,0.0216211,0.0449769,0.0192412,0.132676,0.0819564,0.246604,0.161285,0.0825488,0.0573814,0.0423568,0.0192223,0.0166556,0.00903315,0.0191678,0.0108853,0.061596,0.0509402,0.154255,0.0981457,0.0393865,0.0309703,0.0182118,0.0118094,0.00870352,0.00515624,0.00973551,0.0066726,0.0306499,0.0261806,0.0654014,0.0459158,0.0203761,0.0177194,0.0103071,0.00691692,0.00416188,0.00259571,0.00469316,0.00318187,0.0102701,0.00809162,0.0202429,0.0152545,0.00811767,0.00649381,0.00463128,0.00322015,0.00133714,0.000748368,0.00143304,0.000851601,0.00277487,0.00211089,0.00528577,0.00448917,0.00236306,0.0018024,0.00150028,0.000935519,D72
0.122928,0.0842584,0.0955112,0.0533239,0.129264,0.0826237,0.191843,0.101891,0.164482,0.0935548,0.123772,0.058861,0.0568405,0.0283385,0.052256,0.0344029,0.116349,0.0862212,0.262162,0.105928,0.134206,0.114277,0.078325,0.063834,0.022689,0.0161379,0.0230482,0.0152881,0.0547747,0.0401293,0.124496,0.0615837,0.0575616,0.0442116,0.0285244,0.0200086,0.0117414,0.00880806,0.0118239,0.00798159,0.0252427,0.0203524,0.06152,0.0409493,0.027083,0.0207371,0.0136914,0.0104274,0.00480278,0.00390128,0.00521021,0.00381782,0.0099595,0.00803065,0.0212639,0.0163969,0.0106248,0.00873236,0.00593944,0.00493533,0.0015752,0.00127576,0.00159799,0.00122063,0.00289481,0.00242125,0.00581078,0.00544118,0.00292259,0.00240775,0.00183027,0.00150934,D72
0.0691891,0.0450114,0.0743051,0.0400835,0.207527,0.108784,0.337919,0.190095,0.191792,0.0873143,0.0768936,0.0461404,0.0347941,0.0225324,0.0363012,0.0158826,0.11514,0.0622668,0.373558,0.140278,0.0658671,0.0339113,0.0276146,0.0143175,0.016225,0.0102317,0.0179421,0.0103203,0.0471551,0.0281435,0.171432,0.0859491,0.0378599,0.023294,0.0160375,0.00988766,0.00732001,0.00478763,0.00875885,0.00555247,0.0215223,0.013954,0.0627801,0.0345474,0.0174784,0.0131423,0.00844596,0.00527219,0.0033484,0.00207238,0.00345069,0.00225324,0.00765853,0.0055414,0.0212092,0.0146451,0.00680572,0.00514983,0.00357384,0.00231335,0.00107942,0.00055294,0.00111214,0.000553241,0.00216552,0.00160672,0.00535789,0.00442676,0.002035,0.00139529,0.00117464,0.000632155,D72
0.0789775,0.0445822,0.0873922,0.0580283,0.156516,0.0902224,0.207958,0.0999269,0.116837,0.058418,0.0686872,0.0302674,0.0381511,0.0240126,0.0589315,0.0256137,0.150588,0.0982889,0.168651,0.098688,0.0608956,0.0352672,0.0375927,0.0167029,0.0224114,0.0196865,0.021929,0.0137573,0.0713046,0.0598851,0.0919108,0.0542893,0.0335086,0.0249408,0.0186243,0.015316,0.00819735,0.0063577,0.0100625,0.00732969,0.0337186,0.0287866,0.0488605,0.0363703,0.0147109,0.0143741,0.0086426,0.00760651,0.00325636,0.00250456,0.00414566,0.0038543,0.011865,0.0093142,0.0185745,0.015426,0.00570227,0.00543801,0.00361851,0.00333644,0.00103119,0.000727769,0.00116217,0.000837494,0.00304709,0.00266461,0.00473193,0.00476653,0.00184041,0.00151898,0.00112782,0.000870422,D72
0.127809,0.0981506,0.0952893,0.0683008,0.112788,0.0582716,0.142989,0.066827,0.121727,0.0755216,0.113925,0.062363,0.0894254,0.0552442,0.0572863,0.0352365,0.0623108,0.0374768,0.0741676,0.0373648,0.0698548,0.0322881,0.0565603,0.035439,0.0423695,0.0324329,0.0409013,0.0238046,0.0427817,0.0273002,0.0404968,0.0256415,0.0364973,0.0212796,0.0332161,0.0232973,0.0222361,0.0146125,0.0216025,0.0147877,0.0227986,0.0152682,0.0239937,0.0154625,0.0221578,0.0136538,0.0236323,0.0161042,0.00815884,0.00545148,0.00806548,0.0055151,0.00867458,0.0058205,0.00876785,0.00542834,0.00830684,0.00542292,0.00846839,0.00585438,0.00201729,0.00153472,0.00182355,0.00130997,0.00195845,0.00145076,0.00210152,0.00148141,0.00204373,0.00146614,0.00204769,0.00149088,D73
0.0716477,0.0723744,0.071969,0.0557785,0.13921,0.067348,0.208208,0.0832801,0.138724,0.0725315,0.0726103,0.051043,0.056296,0.0424965,0.0600827,0.0407214,0.0565218,0.032586,0.0897635,0.0457862,0.0565505,0.0338189,0.0513091,0.0343872,0.0394646,0.0299023,0.0380997,0.0269037,0.040909,0.0274541,0.0391662,0.0222674,0.0453377,0.0309328,0.0361726,0.0254582,0.022573,0.0153393,0.0220336,0.0150027,0.0214807,0.0144599,0.0232758,0.0151023,0.0235864,0.017254,0.0223114,0.0154564,0.00782265,0.00630041,0.00795025,0.00607283,0.00789613,0.00572792,0.00858459,0.00633334,0.00815119,0.00596052,0.00752007,0.00545047,0.00167125,0.00136732,0.00162294,0.00124554,0.00169815,0.00130145,0.00199252,0.00171296,0.00177794,0.00140745,0.00162587,0.00125683,D73
0.0801916,0.0514779,0.0748179,0.0414722,0.133737,0.051405,0.155148,0.0713977,0.122503,0.0474494,0.065037,0.0314094,0.0889424,0.0558809,0.0642294,0.0271442,0.0692076,0.0363757,0.0834855,0.0496087,0.070444,0.0334264,0.0778354,0.0405686,0.0583799,0.0299914,0.0499651,0.0229365,0.052668,0.0282725,0.0584067,0.0335242,0.0409609,0.024843,0.0430838,0.0253927,0.0313423,0.0189429,0.0302955,0.0167396,0.0297256,0.0165837,0.0276549,0.0161436,0.0251077,0.0146725,0.0276876,0.0159995,0.0117123,0.00772633,0.0116498,0.0073048,0.0111468,0.0073065,0.0103472,0.00663483,0.00990868,0.00649648,0.0107621,0.0067746,0.00310955,0.0021979,0.00308702,0.00214888,0.00306444,0.00236791,0.00293769,0.00225113,0.0027519,0.0019346,0.00282403,0.00196168,D73
0.102322,0.0530413,0.0817999,0.0412072,0.108339,0.0414989,0.133549,0.0600335,0.13041,0.0750083,0.128652,0.0845203,0.090503,0.045621,0.0976465,0.0465855,0.127996,0.0601218,0.115841,0.0784968,0.102697,0.0615858,0.0920332,0.0462476,0.0632749,0.0320632,0.0545302,0.0309605,0.0737571,0.0391332,0.0707357,0.0375262,0.0622376,0.0365298,0.0563741,0.0315131,0.0319745,0.0188304,0.0256596,0.01465,0.0325451,0.0191443,0.031828,0.0172075,0.0291882,0.0163288,0.028706,0.0161741,0.0104663,0.00672065,0.0106426,0.00687118,0.0111998,0.00692006,0.011889,0.00795206,0.0106002,0.00668642,0.0103625,0.0067632,0.00257013,0.00189659,0.00255954,0.00180235,0.00276557,0.00194351,0.00327768,0.00291526,0.00273409,0.00199135,0.00251304,0.00185439,D73
0.100488,0.055513,0.123263,0.0656169,0.115349,0.043797,0.144798,0.0791711,0.136517,0.0733126,0.0837576,0.0464958,0.0839974,0.0442675,0.0872086,0.0440582,0.09669,0.053182,0.099117,0.0512496,0.0758809,0.0349274,0.0940811,0.0599825,0.0546819,0.0301575,0.0522893,0.0254233,0.0656569,0.0362505,0.064136,0.0291644,0.0489592,0.0271775,0.0496007,0.0274451,0.0291805,0.0151252,0.031546,0.0172359,0.0299436,0.0170278,0.0304007,0.0183701,0.0277934,0.0167078,0.0285122,0.0168127,0.0115016,0.00721569,0.0111966,0.00685773,0.0110442,0.00707642,0.0106938,0.00687383,0.0104364,0.00663759,0.0113399,0.00697863,0.0030099,0.00209966,0.0028245,0.00191971,0.00289934,0.00226151,0.00294997,0.00219776,0.00277297,0.0019958,0.00297728,0.00213005,D73
0.130336,0.0797538,0.112406,0.0715524,0.126112,0.0724211,0.132469,0.0986968,0.109157,0.0753972,0.10909,0.0666861,0.0861274,0.0429822,0.0814398,0.0362917,0.0790052,0.0359394,0.0848522,0.0489163,0.0743727,0.0338417,0.0785738,0.0360521,0.0519782,0.0280697,0.0559438,0.0297533,0.0667514,0.0322932,0.0673788,0.037168,0.0587561,0.0307087,0.0533134,0.0240059,0.0277635,0.0167555,0.028125,0.0168538,0.0287375,0.0158347,0.0298986,0.0169474,0.0291158,0.016011,0.0279715,0.0157031,0.0108771,0.00696591,0.010985,0.00703861,0.0108734,0.00734568,0.0107087,0.00728077,0.0107617,0.00704236,0.0112022,0.00737743,0.00305815,0.00233892,0.00283026,0.00203087,0.00293716,0.00226088,0.00312684,0.00255492,0.00299902,0.00224022,0.00304526,0.0023628,D73
0.0991623,0.0613907,0.101401,0.0521207,0.17232,0.0628349,0.23462,0.0834378,0.173599,0.0618025,0.0869927,0.0405321,0.0664468,0.0373178,0.0736275,0.0392631,0.106075,0.0520965,0.0870959,0.0567258,0.081375,0.0476353,0.10859,0.0486503,0.0503317,0.0298677,0.0467433,0.0300913,0.0582689,0.0303122,0.0674664,0.0325796,0.0613466,0.0331174,0.0620627,0.0340702,0.028775,0.0174216,0.0304847,0.0171427,0.0320248,0.0169606,0.034756,0.0205473,0.0314709,0.01674,0.0316227,0.0181554,0.0102993,0.00649964,0.0102443,0.00624818,0.0115224,0.00738761,0.011905,0.00801479,0.0110248,0.0067547,0.0105062,0.00665908,0.00253938,0.0019042,0.0024958,0.00179352,0.00283676,0.00213852,0.00322078,0.00280246,0.00274935,0.00207027,0.00252894,0.00187989,D73
0.10627,0.0528863,0.107415,0.0758678,0.119552,0.0679888,0.127758,0.0489027,0.0880625,0.0426514,0.0855714,0.0392398,0.0653393,0.0359373,0.0451568,0.0352606,0.0514117,0.0322843,0.0673801,0.0358895,0.0638914,0.0292063,0.0490756,0.025182,0.0368985,0.0255399,0.0356243,0.0226258,0.0383535,0.0237991,0.0385098,0.0249586,0.039436,0.022862,0.0349371,0.0222692,0.020042,0.0135536,0.0196325,0.0125163,0.0207775,0.0124223,0.0230941,0.0132213,0.0213858,0.0137497,0.0220486,0.0134353,0.00707328,0.00456471,0.00696879,0.004372,0.00711432,0.00434094,0.00770276,0.00478598,0.00738403,0.00446866,0.00754335,0.0050246,0.0016509,0.0011828,0.00154247,0.0010612,0.00163331,0.00110138,0.00193044,0.00143903,0.00172701,0.00116439,0.00170484,0.00122713,D73
0.111274,0.050684,0.119698,0.0536048,0.150562,0.0648764,0.191219,0.0781369,0.118845,0.0550055,0.0892058,0.0466691,0.0779536,0.0395212,0.107244,0.0519915,0.0783257,0.0414255,0.100737,0.0602772,0.0698122,0.0404133,0.0562224,0.027105,0.0491425,0.0284371,0.0647089,0.0299984,0.0577043,0.0289757,0.0604398,0.0309447,0.0563847,0.0314488,0.04735,0.0257432,0.0265716,0.0140195,0.0283135,0.0154166,0.0320317,0.0182613,0.0309075,0.0174195,0.0294797,0.0167295,0.0265769,0.0146367,0.0104255,0.00652794,0.0108982,0.00682498,0.0117154,0.00710873,0.0115228,0.00783653,0.0105679,0.00632601,0.00983376,0.00571581,0.00289803,0.0020694,0.00287319,0.0019271,0.00307508,0.00212104,0.00318177,0.00227963,0.00274599,0.00173621,0.00273085,0.00176905,D73
0.183993,0.0722211,0.127601,0.0737816,0.109267,0.0589971,0.122645,0.079748,0.105239,0.0666672,0.124118,0.0610594,0.0966157,0.0549709,0.0695585,0.0394718,0.0655588,0.0370191,0.0687973,0.0410297,0.091651,0.032588,0.0639039,0.0378907,0.0435728,0.0277105,0.0489814,0.0247795,0.0426629,0.0250411,0.0489329,0.0280276,0.0441726,0.02678,0.0449027,0.0285475,0.0250194,0.0151167,0.02433,0.0145168,0.0252817,0.0137923,0.0257809,0.0143984,0.0250731,0.0144051,0.0259607,0.0154562,0.00917662,0.00569969,0.00902812,0.00535578,0.00941468,0.00578793,0.00940783,0.00557704,0.00913459,0.00570965,0.00965129,0.00601054,0.00236785,0.00161692,0.00213781,0.00138336,0.00216268,0.00152911,0.00235396,0.00165848,0.0022949,0.00157975,0.00239753,0.00167244,D73
0.168746,0.0941492,0.153444,0.0694281,0.130624,0.0735134,0.124288,0.0761157,0.174548,0.0915212,0.184406,0.0908623,0.373135,0.194888,0.268365,0.152305,0.180699,0.0887134,0.156606,0.0835014,0.203417,0.0767224,0.295138,0.169342,0.132678,0.0656794,0.124022,0.0652864,0.114428,0.0577975,0.131837,0.0633816,0.120404,0.055277,0.102364,0.0530299,0.0331155,0.0277217,0.0350667,0.0294998,0.0313322,0.0258383,0.0343453,0.031137,0.0318539,0.0256153,0.0298729,0.0239288,0.00978489,0.0108396,0.0100218,0.0123196,0.00802615,0.00953469,0.0085634,0.0105421,0.00842533,0.0099581,0.0090616,0.0103213,0.00231805,0.00291852,0.00229956,0.0030569,0.00199467,0.00243606,0.00215932,0.00278537,0.00209722,0.00253952,0.00226148,0.00263899,D74
0.203441,0.0895498,0.174404,0.064987,0.112647,0.0594404,0.149879,0.0803715,0.15749,0.0842943,0.185819,0.0890107,0.255938,0.148398,0.240476,0.135488,0.176608,0.0736799,0.123885,0.0665434,0.208677,0.099673,0.221821,0.0949374,0.122194,0.0732482,0.109941,0.0677778,0.0851274,0.0427005,0.090235,0.0519069,0.113199,0.0634513,0.123991,0.0726466,0.0393111,0.0321737,0.0366542,0.0294114,0.028793,0.0246866,0.0302372,0.0283527,0.0379866,0.0297717,0.0414953,0.0309343,0.0110199,0.0114392,0.00973347,0.0100789,0.00807948,0.0092525,0.00807713,0.00931504,0.0105762,0.0112643,0.0121703,0.0128176,0.00266326,0.00323061,0.00231581,0.00255085,0.0020534,0.00232886,0.00217534,0.00269593,0.00248131,0.00288252,0.00280171,0.00330775,D74
0.184639,0.108744,0.193165,0.094217,0.221479,0.110755,0.166811,0.0918449,0.206223,0.0999876,0.161795,0.107915,0.300896,0.136582,0.26209,0.122295,0.159545,0.0741294,0.114638,0.069279,0.202879,0.0973155,0.30633,0.122693,0.142188,0.0755347,0.10134,0.0554484,0.103407,0.05735,0.100443,0.0592354,0.115259,0.0658815,0.129618,0.0716581,0.043058,0.0360392,0.0353059,0.031298,0.0285635,0.0250073,0.0322993,0.0279142,0.0301182,0.0253837,0.0358097,0.0283159,0.0118601,0.0131973,0.0106548,0.0117285,0.00847896,0.0101459,0.00874108,0.0109279,0.00844681,0.00977358,0.00954659,0.0100841,0.00271137,0.00340189,0.00249098,0.00299379,0.00205033,0.00241064,0.00217206,0.00287406,0.00206327,0.00246799,0.00231479,0.00261505,D74
0.138085,0.0655515,0.119607,0.0656608,0.109311,0.052054,0.105485,0.0542758,0.0928082,0.0532172,0.115527,0.061172,0.351816,0.195348,0.259517,0.112676,0.18976,0.0852534,0.160239,0.113858,0.166722,0.0955356,0.374256,0.134825,0.125023,0.063604,0.106434,0.0526373,0.101272,0.0579011,0.111933,0.0600441,0.11315,0.0591846,0.125624,0.0704531,0.0344622,0.0280716,0.0295814,0.0248221,0.0292281,0.0273212,0.0306088,0.0279944,0.0316559,0.0263011,0.0369904,0.0292668,0.00938941,0.0108585,0.00809341,0.0095266,0.00770348,0.00998828,0.0076331,0.00982499,0.00850024,0.0103313,0.00962177,0.0110545,0.00218711,0.00289824,0.00192818,0.00235563,0.00185369,0.00243593,0.00195956,0.00274727,0.00203325,0.00258413,0.00221948,0.0029298,D74
0.207206,0.101845,0.166645,0.0722336,0.132897,0.0552488,0.098918,0.0598541,0.145191,0.064588,0.171859,0.0747571,0.245983,0.146975,0.337499,0.12904,0.207688,0.102032,0.18814,0.0802315,0.235364,0.103436,0.479882,0.139119,0.109211,0.061102,0.110536,0.0596534,0.100938,0.0562603,0.11482,0.0623785,0.114817,0.0584482,0.121097,0.0572572,0.0295154,0.0248778,0.0332651,0.0338425,0.030833,0.0291911,0.0337979,0.0295749,0.0312473,0.0260668,0.0280902,0.0219561,0.00925237,0.0103401,0.00963832,0.0116876,0.00843336,0.0104618,0.00903413,0.0112014,0.00883958,0.0102475,0.00914576,0.0107157,0.00236555,0.00301883,0.00240085,0.00303475,0.00211425,0.00258816,0.00225505,0.00291196,0.00227095,0.00278995,0.00236085,0.00296086,D74
